time,h,V,u_max,u_0,u_1,u_2,u_3,u_4,u_5
10.282000,0.119063,0.060341,0.200310,-0.047272,-0.108952,0.109686,-0.003259,-0.200310,0.158176
10.322000,0.114397,0.060339,0.200341,-0.047274,-0.108990,0.109798,-0.003258,-0.200341,0.158100
10.362000,0.109913,0.060337,0.200370,-0.047277,-0.109027,0.109906,-0.003257,-0.200370,0.158026
10.402000,0.105605,0.060335,0.200398,-0.047279,-0.109062,0.110011,-0.003255,-0.200398,0.157955
10.442000,0.101467,0.060333,0.200425,-0.047281,-0.109096,0.110111,-0.003254,-0.200425,0.157886
10.482000,0.097490,0.060330,0.200451,-0.047283,-0.109129,0.110208,-0.003253,-0.200451,0.157820
10.522000,0.093670,0.060328,0.200476,-0.047285,-0.109160,0.110302,-0.003252,-0.200476,0.157757
10.562000,0.089999,0.060325,0.200500,-0.047287,-0.109191,0.110392,-0.003250,-0.200500,0.157695
10.602000,0.086473,0.060321,0.200523,-0.047288,-0.109220,0.110479,-0.003249,-0.200523,0.157636
10.642000,0.083085,0.060318,0.200545,-0.047290,-0.109248,0.110563,-0.003248,-0.200545,0.157579
10.682000,0.079830,0.060315,0.200567,-0.047292,-0.109275,0.110644,-0.003247,-0.200567,0.157523
10.722000,0.076702,0.060311,0.200587,-0.047293,-0.109301,0.110721,-0.003246,-0.200587,0.157470
10.762000,0.073698,0.060308,0.200607,-0.047295,-0.109327,0.110796,-0.003245,-0.200607,0.157419
10.802000,0.070811,0.060304,0.200627,-0.047296,-0.109351,0.110869,-0.003244,-0.200627,0.157369
10.842000,0.068038,0.060301,0.200645,-0.047298,-0.109374,0.110938,-0.003244,-0.200645,0.157322
10.882000,0.065374,0.060297,0.200663,-0.047299,-0.109397,0.111005,-0.003243,-0.200663,0.157276
10.922000,0.062814,0.060293,0.200680,-0.047300,-0.109418,0.111070,-0.003242,-0.200680,0.157231
10.962000,0.060354,0.060290,0.200696,-0.047302,-0.109439,0.111132,-0.003241,-0.200696,0.157189
11.002000,0.057992,0.060286,0.200712,-0.047303,-0.109459,0.111192,-0.003240,-0.200712,0.157147
11.042000,0.055722,0.060282,0.200727,-0.047304,-0.109479,0.111250,-0.003240,-0.200727,0.157108
11.082000,0.053541,0.060279,0.200742,-0.047305,-0.109497,0.111306,-0.003239,-0.200742,0.157069
11.122000,0.051446,0.060275,0.200756,-0.047306,-0.109515,0.111359,-0.003238,-0.200756,0.157033
11.162000,0.049433,0.060271,0.200770,-0.047307,-0.109532,0.111411,-0.003238,-0.200770,0.156997
11.202000,0.047500,0.060268,0.200783,-0.047308,-0.109549,0.111461,-0.003237,-0.200783,0.156963
11.242000,0.045642,0.060264,0.200795,-0.047309,-0.109565,0.111508,-0.003236,-0.200795,0.156930
11.282000,0.043858,0.060261,0.200807,-0.047310,-0.109580,0.111554,-0.003236,-0.200807,0.156898
11.322000,0.042143,0.060257,0.200819,-0.047311,-0.109595,0.111599,-0.003235,-0.200819,0.156867
11.362000,0.040496,0.060254,0.200830,-0.047312,-0.109609,0.111641,-0.003235,-0.200830,0.156838
11.402000,0.038914,0.060251,0.200841,-0.047313,-0.109623,0.111683,-0.003234,-0.200841,0.156810
11.442000,0.037394,0.060247,0.200851,-0.047314,-0.109636,0.111722,-0.003234,-0.200851,0.156782
11.482000,0.035933,0.060244,0.200861,-0.047314,-0.109649,0.111760,-0.003233,-0.200861,0.156756
11.522000,0.034531,0.060241,0.200871,-0.047315,-0.109661,0.111797,-0.003233,-0.200871,0.156731
11.562000,0.033183,0.060238,0.200880,-0.047316,-0.109672,0.111832,-0.003232,-0.200880,0.156706
11.602000,0.031888,0.060235,0.200889,-0.047317,-0.109684,0.111866,-0.003232,-0.200889,0.156683
11.642000,0.030645,0.060232,0.200897,-0.047317,-0.109694,0.111899,-0.003231,-0.200897,0.156660
11.682000,0.029450,0.060229,0.200906,-0.047318,-0.109705,0.111930,-0.003231,-0.200906,0.156638
11.722000,0.028303,0.060227,0.200913,-0.047318,-0.109715,0.111960,-0.003231,-0.200913,0.156617
11.762000,0.027201,0.060224,0.200921,-0.047319,-0.109725,0.111989,-0.003230,-0.200921,0.156597
11.802000,0.026143,0.060221,0.200928,-0.047320,-0.109734,0.112017,-0.003230,-0.200928,0.156578
11.842000,0.025126,0.060219,0.200935,-0.047320,-0.109743,0.112044,-0.003229,-0.200935,0.156559
11.882000,0.024150,0.060216,0.200942,-0.047321,-0.109751,0.112070,-0.003229,-0.200942,0.156541
11.922000,0.023212,0.060214,0.200949,-0.047321,-0.109760,0.112095,-0.003229,-0.200949,0.156524
11.962000,0.022311,0.060212,0.200955,-0.047322,-0.109768,0.112119,-0.003229,-0.200955,0.156507
