time,h,V,u_max,u_0,u_1,u_2,u_3,u_4,u_5
10.242000,12.258561,0.101747,0.212322,-0.045258,-0.065499,0.052734,-0.003932,-0.157930,0.212322
10.282000,12.248423,0.101792,0.211989,-0.045265,-0.065622,0.053180,-0.003926,-0.158051,0.211989
10.322000,12.238683,0.101830,0.211671,-0.045272,-0.065743,0.053612,-0.003920,-0.158167,0.211671
10.362000,12.229324,0.101863,0.211365,-0.045278,-0.065859,0.054031,-0.003914,-0.158279,0.211365
10.402000,12.220332,0.101890,0.211072,-0.045285,-0.065972,0.054436,-0.003908,-0.158386,0.211072
10.442000,12.211693,0.101912,0.210790,-0.045291,-0.066081,0.054829,-0.003903,-0.158490,0.210790
10.482000,12.203393,0.101930,0.210519,-0.045297,-0.066187,0.055210,-0.003898,-0.158589,0.210519
10.522000,12.195418,0.101944,0.210259,-0.045304,-0.066289,0.055578,-0.003893,-0.158685,0.210259
10.562000,12.187756,0.101955,0.210008,-0.045310,-0.066387,0.055934,-0.003888,-0.158777,0.210008
10.602000,12.180395,0.101963,0.209767,-0.045316,-0.066483,0.056279,-0.003883,-0.158866,0.209767
10.642000,12.173322,0.101968,0.209535,-0.045321,-0.066575,0.056612,-0.003879,-0.158951,0.209535
10.682000,12.166526,0.101970,0.209311,-0.045327,-0.066664,0.056935,-0.003875,-0.159033,0.209311
10.722000,12.159997,0.101970,0.209096,-0.045332,-0.066750,0.057246,-0.003871,-0.159113,0.209096
10.762000,12.153724,0.101969,0.208889,-0.045338,-0.066833,0.057548,-0.003867,-0.159189,0.208889
10.802000,12.147697,0.101965,0.208689,-0.045343,-0.066913,0.057839,-0.003863,-0.159262,0.208689
10.842000,12.141906,0.101960,0.208496,-0.045348,-0.066991,0.058120,-0.003859,-0.159333,0.208496
10.882000,12.136342,0.101953,0.208310,-0.045353,-0.067066,0.058392,-0.003856,-0.159402,0.208310
10.922000,12.130996,0.101945,0.208131,-0.045358,-0.067138,0.058655,-0.003852,-0.159467,0.208131
10.962000,12.125860,0.101936,0.207959,-0.045363,-0.067208,0.058908,-0.003849,-0.159531,0.207959
11.002000,12.120925,0.101926,0.207792,-0.045367,-0.067275,0.059153,-0.003846,-0.159592,0.207792
11.042000,12.116184,0.101915,0.207631,-0.045371,-0.067340,0.059390,-0.003843,-0.159651,0.207631
11.082000,12.111628,0.101904,0.207476,-0.045376,-0.067403,0.059619,-0.003840,-0.159708,0.207476
11.122000,12.107253,0.101892,0.207327,-0.045380,-0.067464,0.059839,-0.003837,-0.159762,0.207327
11.162000,12.103049,0.101879,0.207183,-0.045384,-0.067522,0.060052,-0.003835,-0.159815,0.207183
11.202000,12.099011,0.101865,0.207044,-0.045388,-0.067579,0.060258,-0.003832,-0.159866,0.207044
11.242000,12.095130,0.101852,0.206909,-0.045391,-0.067633,0.060456,-0.003830,-0.159915,0.206909
11.282000,12.091400,0.101838,0.206780,-0.045395,-0.067686,0.060648,-0.003827,-0.159962,0.206780
11.322000,12.087816,0.101824,0.206655,-0.045398,-0.067737,0.060833,-0.003825,-0.160008,0.206655
11.362000,12.084373,0.101809,0.206535,-0.045402,-0.067785,0.061011,-0.003823,-0.160052,0.206535
11.402000,12.081065,0.101795,0.206419,-0.045405,-0.067833,0.061183,-0.003821,-0.160094,0.206419
11.442000,12.077887,0.101780,0.206307,-0.045408,-0.067878,0.061349,-0.003819,-0.160135,0.206307
11.482000,12.074837,0.101765,0.206199,-0.045411,-0.067922,0.061509,-0.003817,-0.160174,0.206199
11.522000,12.071907,0.101750,0.206095,-0.045414,-0.067964,0.061663,-0.003815,-0.160212,0.206095
11.562000,12.069089,0.101736,0.205994,-0.045417,-0.068005,0.061812,-0.003813,-0.160248,0.205994
11.602000,12.066381,0.101721,0.205897,-0.045419,-0.068044,0.061956,-0.003811,-0.160284,0.205897
11.642000,12.063778,0.101707,0.205804,-0.045422,-0.068082,0.062094,-0.003809,-0.160317,0.205804
11.682000,12.061278,0.101692,0.205714,-0.045425,-0.068118,0.062228,-0.003808,-0.160350,0.205714
11.722000,12.058877,0.101678,0.205627,-0.045427,-0.068154,0.062356,-0.003806,-0.160381,0.205627
11.762000,12.056570,0.101664,0.205543,-0.045429,-0.068188,0.062480,-0.003804,-0.160412,0.205543
11.802000,12.054354,0.101650,0.205463,-0.045432,-0.068220,0.062600,-0.003803,-0.160441,0.205463
11.842000,12.052225,0.101636,0.205385,-0.045434,-0.068252,0.062715,-0.003802,-0.160469,0.205385
11.882000,12.050180,0.101623,0.205310,-0.045436,-0.068282,0.062826,-0.003800,-0.160496,0.205310
11.922000,12.048215,0.101609,0.205237,-0.045438,-0.068311,0.062933,-0.003799,-0.160522,0.205237
11.962000,12.046326,0.101596,0.205168,-0.045440,-0.068339,0.063036,-0.003798,-0.160547,0.205168
