time,h,V,u_max,u_0,u_1,u_2,u_3,u_4,u_5
10.122000,33.000023,0.707615,0.503294,-0.002281,-0.116112,-0.503294,-0.003120,0.165715,-0.133734
10.162000,33.000022,0.707615,0.503294,-0.002281,-0.116112,-0.503294,-0.003120,0.165715,-0.133734
10.202000,33.000021,0.707614,0.503294,-0.002281,-0.116112,-0.503294,-0.003120,0.165716,-0.133734
10.242000,33.000021,0.707614,0.503294,-0.002281,-0.116112,-0.503294,-0.003120,0.165716,-0.133734
10.282000,33.000020,0.707614,0.503293,-0.002281,-0.116112,-0.503293,-0.003120,0.165717,-0.133735
10.322000,33.000019,0.707613,0.503293,-0.002281,-0.116112,-0.503293,-0.003120,0.165717,-0.133735
10.362000,33.000018,0.707613,0.503293,-0.002281,-0.116112,-0.503293,-0.003120,0.165718,-0.133735
10.402000,33.000018,0.707612,0.503293,-0.002281,-0.116113,-0.503293,-0.003120,0.165718,-0.133735
10.442000,33.000017,0.707612,0.503293,-0.002281,-0.116113,-0.503293,-0.003120,0.165719,-0.133735
10.482000,33.000016,0.707612,0.503293,-0.002281,-0.116113,-0.503293,-0.003120,0.165719,-0.133735
10.522000,33.000016,0.707611,0.503293,-0.002281,-0.116113,-0.503293,-0.003120,0.165719,-0.133735
10.562000,33.000015,0.707611,0.503292,-0.002281,-0.116113,-0.503292,-0.003120,0.165720,-0.133735
10.602000,33.000014,0.707611,0.503292,-0.002281,-0.116113,-0.503292,-0.003120,0.165720,-0.133735
10.642000,33.000014,0.707610,0.503292,-0.002281,-0.116113,-0.503292,-0.003120,0.165720,-0.133735
10.682000,33.000013,0.707610,0.503292,-0.002281,-0.116113,-0.503292,-0.003120,0.165721,-0.133735
10.722000,33.000013,0.707610,0.503292,-0.002281,-0.116113,-0.503292,-0.003120,0.165721,-0.133735
10.762000,33.000012,0.707610,0.503292,-0.002281,-0.116113,-0.503292,-0.003120,0.165721,-0.133735
10.802000,33.000012,0.707609,0.503292,-0.002281,-0.116113,-0.503292,-0.003120,0.165722,-0.133735
10.842000,33.000011,0.707609,0.503292,-0.002281,-0.116113,-0.503292,-0.003120,0.165722,-0.133735
10.882000,33.000011,0.707609,0.503292,-0.002281,-0.116113,-0.503292,-0.003120,0.165722,-0.133735
10.922000,33.000011,0.707609,0.503292,-0.002281,-0.116113,-0.503292,-0.003120,0.165722,-0.133735
10.962000,33.000010,0.707608,0.503291,-0.002281,-0.116113,-0.503291,-0.003120,0.165723,-0.133736
11.002000,33.000010,0.707608,0.503291,-0.002281,-0.116113,-0.503291,-0.003120,0.165723,-0.133736
11.042000,33.000009,0.707608,0.503291,-0.002281,-0.116113,-0.503291,-0.003120,0.165723,-0.133736
11.082000,33.000009,0.707608,0.503291,-0.002281,-0.116113,-0.503291,-0.003120,0.165723,-0.133736
11.122000,33.000009,0.707608,0.503291,-0.002281,-0.116113,-0.503291,-0.003120,0.165724,-0.133736
11.162000,33.000008,0.707607,0.503291,-0.002281,-0.116113,-0.503291,-0.003120,0.165724,-0.133736
11.202000,33.000008,0.707607,0.503291,-0.002281,-0.116113,-0.503291,-0.003120,0.165724,-0.133736
11.242000,33.000008,0.707607,0.503291,-0.002281,-0.116113,-0.503291,-0.003120,0.165724,-0.133736
11.282000,33.000008,0.707607,0.503291,-0.002281,-0.116113,-0.503291,-0.003120,0.165724,-0.133736
11.322000,33.000007,0.707607,0.503291,-0.002281,-0.116114,-0.503291,-0.003120,0.165725,-0.133736
11.362000,33.000007,0.707607,0.503291,-0.002281,-0.116114,-0.503291,-0.003120,0.165725,-0.133736
11.402000,33.000007,0.707607,0.503291,-0.002281,-0.116114,-0.503291,-0.003120,0.165725,-0.133736
11.442000,33.000006,0.707606,0.503291,-0.002281,-0.116114,-0.503291,-0.003120,0.165725,-0.133736
11.482000,33.000006,0.707606,0.503291,-0.002281,-0.116114,-0.503291,-0.003120,0.165725,-0.133736
11.522000,33.000006,0.707606,0.503291,-0.002281,-0.116114,-0.503291,-0.003120,0.165725,-0.133736
11.562000,33.000006,0.707606,0.503291,-0.002281,-0.116114,-0.503291,-0.003120,0.165725,-0.133736
11.602000,33.000006,0.707606,0.503290,-0.002281,-0.116114,-0.503290,-0.003120,0.165726,-0.133736
11.642000,33.000005,0.707606,0.503290,-0.002281,-0.116114,-0.503290,-0.003120,0.165726,-0.133736
11.682000,33.000005,0.707606,0.503290,-0.002281,-0.116114,-0.503290,-0.003120,0.165726,-0.133736
11.722000,33.000005,0.707606,0.503290,-0.002281,-0.116114,-0.503290,-0.003120,0.165726,-0.133736
11.762000,33.000005,0.707606,0.503290,-0.002281,-0.116114,-0.503290,-0.003120,0.165726,-0.133736
11.802000,33.000005,0.707605,0.503290,-0.002281,-0.116114,-0.503290,-0.003120,0.165726,-0.133736
11.842000,33.000004,0.707605,0.503290,-0.002281,-0.116114,-0.503290,-0.003120,0.165726,-0.133736
11.882000,33.000004,0.707605,0.503290,-0.002281,-0.116114,-0.503290,-0.003120,0.165726,-0.133736
11.922000,33.000004,0.707605,0.503290,-0.002281,-0.116114,-0.503290,-0.003120,0.165726,-0.133736
11.962000,33.000004,0.707605,0.503290,-0.002281,-0.116114,-0.503290,-0.003120,0.165727,-0.133736
