time,h,V,u_max,u_0,u_1,u_2,u_3,u_4,u_5
10.202000,12.425648,0.128940,0.230906,-0.044528,-0.050901,0.031767,-0.004143,-0.141312,0.230906
10.242000,12.408969,0.128582,0.230639,-0.044542,-0.051026,0.032632,-0.004134,-0.141554,0.230639
10.282000,12.392951,0.128209,0.229875,-0.044552,-0.051268,0.033341,-0.004125,-0.142140,0.229875
10.322000,12.377550,0.127820,0.229059,-0.044565,-0.051512,0.033826,-0.004117,-0.142616,0.229059
10.362000,12.362749,0.127429,0.228274,-0.044580,-0.051743,0.034527,-0.004107,-0.143117,0.228274
10.402000,12.348527,0.127040,0.227484,-0.044593,-0.051985,0.035927,-0.004086,-0.143853,0.227484
10.442000,12.334926,0.126637,0.226381,-0.044612,-0.052273,0.036365,-0.004080,-0.144484,0.226381
10.482000,12.322185,0.126228,0.225352,-0.044632,-0.052540,0.037148,-0.004068,-0.145132,0.225352
10.522000,12.310281,0.125823,0.224369,-0.044664,-0.052708,0.036712,-0.004071,-0.145304,0.224369
10.562000,12.298487,0.125473,0.224147,-0.044673,-0.052851,0.038162,-0.004052,-0.145622,0.224147
10.602000,12.286895,0.125160,0.223877,-0.044680,-0.052981,0.038908,-0.004043,-0.145825,0.223877
10.642000,12.275680,0.124865,0.223593,-0.044688,-0.053101,0.039413,-0.004037,-0.145986,0.223593
10.682000,12.264881,0.124581,0.223308,-0.044696,-0.053215,0.039835,-0.004032,-0.146132,0.223308
10.722000,12.254498,0.124304,0.223026,-0.044704,-0.053325,0.040225,-0.004027,-0.146272,0.223026
10.762000,12.244521,0.124035,0.222748,-0.044712,-0.053432,0.040599,-0.004023,-0.146408,0.222748
10.802000,12.234934,0.123774,0.222476,-0.044719,-0.053536,0.040961,-0.004019,-0.146541,0.222476
10.842000,12.225723,0.123519,0.222209,-0.044727,-0.053637,0.041314,-0.004015,-0.146671,0.222209
10.882000,12.216873,0.123270,0.221947,-0.044734,-0.053736,0.041658,-0.004011,-0.146799,0.221947
10.922000,12.208370,0.123028,0.221689,-0.044741,-0.053832,0.041994,-0.004007,-0.146925,0.221689
10.962000,12.200200,0.122793,0.221437,-0.044747,-0.053925,0.042321,-0.004003,-0.147048,0.221437
11.002000,12.192351,0.122563,0.221189,-0.044754,-0.054016,0.042640,-0.003999,-0.147169,0.221189
11.042000,12.184813,0.122339,0.220947,-0.044760,-0.054105,0.042951,-0.003996,-0.147287,0.220947
11.082000,12.177570,0.122121,0.220709,-0.044767,-0.054191,0.043255,-0.003992,-0.147403,0.220709
11.122000,12.170611,0.121908,0.220476,-0.044773,-0.054275,0.043551,-0.003989,-0.147516,0.220476
11.162000,12.163926,0.121701,0.220247,-0.044779,-0.054357,0.043840,-0.003985,-0.147628,0.220247
11.202000,12.157501,0.121500,0.220023,-0.044784,-0.054437,0.044121,-0.003982,-0.147736,0.220023
11.242000,12.151329,0.121303,0.219804,-0.044790,-0.054514,0.044396,-0.003979,-0.147843,0.219804
11.282000,12.145398,0.121112,0.219590,-0.044795,-0.054590,0.044663,-0.003975,-0.147947,0.219590
11.322000,12.139703,0.120925,0.219380,-0.044800,-0.054664,0.044924,-0.003972,-0.148049,0.219380
11.362000,12.134228,0.120744,0.219174,-0.044806,-0.054735,0.045178,-0.003969,-0.148149,0.219174
11.402000,12.128971,0.120567,0.218973,-0.044811,-0.054805,0.045426,-0.003966,-0.148246,0.218973
11.442000,12.123920,0.120394,0.218776,-0.044815,-0.054873,0.045667,-0.003963,-0.148341,0.218776
11.482000,12.119069,0.120227,0.218584,-0.044820,-0.054938,0.045902,-0.003960,-0.148434,0.218584
11.522000,12.114428,0.120063,0.218396,-0.044825,-0.055003,0.046131,-0.003958,-0.148525,0.218396
11.562000,12.109973,0.119904,0.218212,-0.044829,-0.055065,0.046354,-0.003955,-0.148614,0.218212
11.602000,12.105698,0.119749,0.218033,-0.044833,-0.055126,0.046571,-0.003952,-0.148700,0.218033
11.642000,12.101592,0.119598,0.217858,-0.044838,-0.055185,0.046783,-0.003950,-0.148784,0.217858
11.682000,12.097625,0.119451,0.217687,-0.044842,-0.055242,0.046989,-0.003947,-0.148867,0.217687
11.722000,12.093811,0.119308,0.217520,-0.044846,-0.055298,0.047189,-0.003945,-0.148947,0.217520
11.762000,12.090154,0.119169,0.217357,-0.044849,-0.055352,0.047383,-0.003942,-0.149025,0.217357
11.802000,12.086651,0.119034,0.217198,-0.044853,-0.055405,0.047573,-0.003940,-0.149101,0.217198
11.842000,12.083303,0.118902,0.217044,-0.044857,-0.055456,0.047757,-0.003938,-0.149175,0.217044
11.882000,12.080110,0.118774,0.216893,-0.044860,-0.055505,0.047937,-0.003936,-0.149247,0.216893
11.922000,12.077074,0.118650,0.216745,-0.044864,-0.055553,0.048111,-0.003933,-0.149317,0.216745
11.962000,12.074195,0.118528,0.216602,-0.044867,-0.055600,0.048280,-0.003931,-0.149385,0.216602
