time,h,V,u_max,u_0,u_1,u_2,u_3,u_4,u_5
10.122000,58.000074,0.701182,0.498239,-0.002535,-0.114647,-0.498239,-0.003212,0.168315,-0.140413
10.162000,58.000072,0.701182,0.498238,-0.002535,-0.114647,-0.498238,-0.003212,0.168315,-0.140413
10.202000,58.000069,0.701181,0.498238,-0.002535,-0.114647,-0.498238,-0.003212,0.168316,-0.140414
10.242000,58.000067,0.701181,0.498238,-0.002535,-0.114647,-0.498238,-0.003212,0.168316,-0.140414
10.282000,58.000064,0.701181,0.498238,-0.002535,-0.114647,-0.498238,-0.003212,0.168317,-0.140414
10.322000,58.000062,0.701181,0.498238,-0.002535,-0.114647,-0.498238,-0.003212,0.168317,-0.140415
10.362000,58.000060,0.701180,0.498238,-0.002535,-0.114647,-0.498238,-0.003212,0.168317,-0.140415
10.402000,58.000057,0.701180,0.498237,-0.002535,-0.114647,-0.498237,-0.003212,0.168318,-0.140415
10.442000,58.000055,0.701180,0.498237,-0.002535,-0.114647,-0.498237,-0.003212,0.168318,-0.140415
10.482000,58.000053,0.701179,0.498237,-0.002535,-0.114647,-0.498237,-0.003212,0.168318,-0.140415
10.522000,58.000052,0.701179,0.498237,-0.002535,-0.114648,-0.498237,-0.003212,0.168319,-0.140416
10.562000,58.000050,0.701179,0.498237,-0.002536,-0.114648,-0.498237,-0.003212,0.168319,-0.140416
10.602000,58.000048,0.701179,0.498237,-0.002536,-0.114648,-0.498237,-0.003212,0.168319,-0.140416
10.642000,58.000046,0.701179,0.498237,-0.002536,-0.114648,-0.498237,-0.003212,0.168320,-0.140416
10.682000,58.000045,0.701178,0.498237,-0.002536,-0.114648,-0.498237,-0.003212,0.168320,-0.140416
10.722000,58.000043,0.701178,0.498236,-0.002536,-0.114648,-0.498236,-0.003212,0.168320,-0.140417
10.762000,58.000042,0.701178,0.498236,-0.002536,-0.114648,-0.498236,-0.003212,0.168320,-0.140417
10.802000,58.000040,0.701178,0.498236,-0.002536,-0.114648,-0.498236,-0.003212,0.168321,-0.140417
10.842000,58.000039,0.701178,0.498236,-0.002536,-0.114648,-0.498236,-0.003212,0.168321,-0.140417
10.882000,58.000038,0.701177,0.498236,-0.002536,-0.114648,-0.498236,-0.003212,0.168321,-0.140417
10.922000,58.000036,0.701177,0.498236,-0.002536,-0.114648,-0.498236,-0.003212,0.168321,-0.140417
10.962000,58.000035,0.701177,0.498236,-0.002536,-0.114648,-0.498236,-0.003212,0.168321,-0.140417
11.002000,58.000034,0.701177,0.498236,-0.002536,-0.114648,-0.498236,-0.003212,0.168322,-0.140418
11.042000,58.000033,0.701177,0.498236,-0.002536,-0.114648,-0.498236,-0.003212,0.168322,-0.140418
11.082000,58.000032,0.701177,0.498236,-0.002536,-0.114648,-0.498236,-0.003212,0.168322,-0.140418
11.122000,58.000031,0.701177,0.498236,-0.002536,-0.114648,-0.498236,-0.003212,0.168322,-0.140418
11.162000,58.000030,0.701177,0.498235,-0.002536,-0.114648,-0.498235,-0.003212,0.168322,-0.140418
11.202000,58.000029,0.701176,0.498235,-0.002536,-0.114648,-0.498235,-0.003212,0.168323,-0.140418
11.242000,58.000028,0.701176,0.498235,-0.002536,-0.114648,-0.498235,-0.003212,0.168323,-0.140418
11.282000,58.000027,0.701176,0.498235,-0.002536,-0.114648,-0.498235,-0.003212,0.168323,-0.140418
11.322000,58.000026,0.701176,0.498235,-0.002536,-0.114648,-0.498235,-0.003212,0.168323,-0.140418
11.362000,58.000025,0.701176,0.498235,-0.002536,-0.114648,-0.498235,-0.003212,0.168323,-0.140419
11.402000,58.000024,0.701176,0.498235,-0.002536,-0.114648,-0.498235,-0.003212,0.168323,-0.140419
11.442000,58.000024,0.701176,0.498235,-0.002536,-0.114648,-0.498235,-0.003212,0.168323,-0.140419
11.482000,58.000023,0.701176,0.498235,-0.002536,-0.114648,-0.498235,-0.003212,0.168324,-0.140419
11.522000,58.000022,0.701176,0.498235,-0.002536,-0.114648,-0.498235,-0.003212,0.168324,-0.140419
11.562000,58.000022,0.701176,0.498235,-0.002536,-0.114649,-0.498235,-0.003212,0.168324,-0.140419
11.602000,58.000021,0.701175,0.498235,-0.002536,-0.114649,-0.498235,-0.003212,0.168324,-0.140419
11.642000,58.000020,0.701175,0.498235,-0.002536,-0.114649,-0.498235,-0.003212,0.168324,-0.140419
11.682000,58.000020,0.701175,0.498235,-0.002536,-0.114649,-0.498235,-0.003212,0.168324,-0.140419
11.722000,58.000019,0.701175,0.498235,-0.002536,-0.114649,-0.498235,-0.003212,0.168324,-0.140419
11.762000,58.000019,0.701175,0.498235,-0.002536,-0.114649,-0.498235,-0.003212,0.168324,-0.140419
11.802000,58.000018,0.701175,0.498235,-0.002536,-0.114649,-0.498235,-0.003212,0.168324,-0.140419
11.842000,58.000018,0.701175,0.498235,-0.002536,-0.114649,-0.498235,-0.003212,0.168324,-0.140419
11.882000,58.000017,0.701175,0.498235,-0.002536,-0.114649,-0.498235,-0.003212,0.168325,-0.140419
11.922000,58.000017,0.701175,0.498235,-0.002536,-0.114649,-0.498235,-0.003212,0.168325,-0.140419
11.962000,58.000016,0.701175,0.498234,-0.002536,-0.114649,-0.498234,-0.003212,0.168325,-0.140420
