time,h,V,u_max,u_0,u_1,u_2,u_3,u_4,u_5
10.122000,30.000139,0.686085,0.484339,-0.003072,-0.112782,-0.484339,-0.003436,0.175099,-0.160268
10.162000,30.000134,0.686084,0.484339,-0.003072,-0.112782,-0.484339,-0.003436,0.175099,-0.160269
10.202000,30.000128,0.686084,0.484338,-0.003072,-0.112782,-0.484338,-0.003436,0.175100,-0.160269
10.242000,30.000123,0.686083,0.484338,-0.003072,-0.112782,-0.484338,-0.003436,0.175100,-0.160269
10.282000,30.000119,0.686083,0.484338,-0.003072,-0.112782,-0.484338,-0.003436,0.175101,-0.160270
10.322000,30.000114,0.686082,0.484337,-0.003072,-0.112782,-0.484337,-0.003436,0.175101,-0.160270
10.362000,30.000109,0.686082,0.484337,-0.003072,-0.112782,-0.484337,-0.003436,0.175102,-0.160270
10.402000,30.000105,0.686081,0.484337,-0.003072,-0.112782,-0.484337,-0.003436,0.175102,-0.160271
10.442000,30.000101,0.686081,0.484337,-0.003072,-0.112782,-0.484337,-0.003436,0.175102,-0.160271
10.482000,30.000097,0.686080,0.484336,-0.003072,-0.112782,-0.484336,-0.003436,0.175103,-0.160271
10.522000,30.000093,0.686080,0.484336,-0.003072,-0.112782,-0.484336,-0.003436,0.175103,-0.160271
10.562000,30.000090,0.686079,0.484336,-0.003072,-0.112782,-0.484336,-0.003436,0.175103,-0.160272
10.602000,30.000086,0.686079,0.484336,-0.003072,-0.112782,-0.484336,-0.003436,0.175104,-0.160272
10.642000,30.000083,0.686079,0.484336,-0.003072,-0.112782,-0.484336,-0.003436,0.175104,-0.160272
10.682000,30.000080,0.686078,0.484335,-0.003072,-0.112782,-0.484335,-0.003436,0.175104,-0.160272
10.722000,30.000077,0.686078,0.484335,-0.003072,-0.112782,-0.484335,-0.003436,0.175105,-0.160273
10.762000,30.000074,0.686078,0.484335,-0.003072,-0.112781,-0.484335,-0.003436,0.175105,-0.160273
10.802000,30.000071,0.686077,0.484335,-0.003072,-0.112781,-0.484335,-0.003436,0.175105,-0.160273
10.842000,30.000068,0.686077,0.484335,-0.003072,-0.112781,-0.484335,-0.003436,0.175106,-0.160273
10.882000,30.000066,0.686077,0.484334,-0.003072,-0.112781,-0.484334,-0.003436,0.175106,-0.160273
10.922000,30.000063,0.686076,0.484334,-0.003072,-0.112781,-0.484334,-0.003436,0.175106,-0.160274
10.962000,30.000061,0.686076,0.484334,-0.003072,-0.112781,-0.484334,-0.003436,0.175106,-0.160274
11.002000,30.000058,0.686076,0.484334,-0.003072,-0.112781,-0.484334,-0.003436,0.175106,-0.160274
11.042000,30.000056,0.686076,0.484334,-0.003072,-0.112781,-0.484334,-0.003436,0.175107,-0.160274
11.082000,30.000054,0.686075,0.484334,-0.003072,-0.112781,-0.484334,-0.003436,0.175107,-0.160274
11.122000,30.000052,0.686075,0.484334,-0.003072,-0.112781,-0.484334,-0.003436,0.175107,-0.160274
11.162000,30.000050,0.686075,0.484334,-0.003072,-0.112781,-0.484334,-0.003436,0.175107,-0.160274
11.202000,30.000048,0.686075,0.484333,-0.003072,-0.112781,-0.484333,-0.003436,0.175107,-0.160275
11.242000,30.000046,0.686074,0.484333,-0.003072,-0.112781,-0.484333,-0.003436,0.175108,-0.160275
11.282000,30.000044,0.686074,0.484333,-0.003072,-0.112781,-0.484333,-0.003436,0.175108,-0.160275
11.322000,30.000043,0.686074,0.484333,-0.003072,-0.112781,-0.484333,-0.003436,0.175108,-0.160275
11.362000,30.000041,0.686074,0.484333,-0.003072,-0.112781,-0.484333,-0.003436,0.175108,-0.160275
11.402000,30.000039,0.686074,0.484333,-0.003072,-0.112781,-0.484333,-0.003436,0.175108,-0.160275
11.442000,30.000038,0.686074,0.484333,-0.003072,-0.112781,-0.484333,-0.003436,0.175108,-0.160275
11.482000,30.000036,0.686073,0.484333,-0.003072,-0.112781,-0.484333,-0.003436,0.175109,-0.160275
11.522000,30.000035,0.686073,0.484333,-0.003072,-0.112781,-0.484333,-0.003436,0.175109,-0.160275
11.562000,30.000034,0.686073,0.484333,-0.003072,-0.112781,-0.484333,-0.003436,0.175109,-0.160276
11.602000,30.000032,0.686073,0.484332,-0.003072,-0.112781,-0.484332,-0.003436,0.175109,-0.160276
11.642000,30.000031,0.686073,0.484332,-0.003072,-0.112781,-0.484332,-0.003436,0.175109,-0.160276
11.682000,30.000030,0.686073,0.484332,-0.003072,-0.112781,-0.484332,-0.003436,0.175109,-0.160276
11.722000,30.000029,0.686072,0.484332,-0.003072,-0.112781,-0.484332,-0.003436,0.175109,-0.160276
11.762000,30.000028,0.686072,0.484332,-0.003072,-0.112781,-0.484332,-0.003436,0.175109,-0.160276
11.802000,30.000027,0.686072,0.484332,-0.003072,-0.112781,-0.484332,-0.003436,0.175110,-0.160276
11.842000,30.000026,0.686072,0.484332,-0.003072,-0.112781,-0.484332,-0.003436,0.175110,-0.160276
11.882000,30.000025,0.686072,0.484332,-0.003072,-0.112781,-0.484332,-0.003436,0.175110,-0.160276
11.922000,30.000024,0.686072,0.484332,-0.003072,-0.112781,-0.484332,-0.003436,0.175110,-0.160276
11.962000,30.000023,0.686072,0.484332,-0.003072,-0.112781,-0.484332,-0.003436,0.175110,-0.160276
