time,h,V,u_max,u_0,u_1,u_2,u_3,u_4,u_5
10.202000,11.082813,0.288115,0.207200,-0.040968,-0.013551,-0.019734,-0.004530,-0.031407,0.207200
10.242000,11.040355,0.285567,0.209116,-0.041071,-0.013851,-0.019719,-0.004523,-0.036029,0.209116
10.282000,10.999563,0.283067,0.210967,-0.041142,-0.014240,-0.019640,-0.004512,-0.040627,0.210967
10.322000,10.960370,0.280602,0.212732,-0.041181,-0.014795,-0.019892,-0.004505,-0.045054,0.212732
10.362000,10.922714,0.278133,0.214837,-0.041196,-0.015276,-0.020659,-0.004508,-0.048486,0.214837
10.402000,10.889292,0.275632,0.217696,-0.041225,-0.015265,-0.021952,-0.004528,-0.049972,0.217696
10.442000,10.884420,0.273112,0.221205,-0.041283,-0.014482,-0.022172,-0.004525,-0.051167,0.221205
10.482000,10.914274,0.270590,0.224368,-0.041396,-0.013753,-0.022917,-0.004550,-0.052532,0.224368
10.522000,10.982877,0.268099,0.227306,-0.041492,-0.013218,-0.024185,-0.004582,-0.053795,0.227306
10.562000,11.082622,0.265666,0.230091,-0.041538,-0.012920,-0.025402,-0.004604,-0.055125,0.230091
10.602000,11.207445,0.263298,0.232758,-0.041569,-0.012722,-0.026543,-0.004622,-0.056452,0.232758
10.642000,11.353306,0.260993,0.235313,-0.041595,-0.012578,-0.027602,-0.004639,-0.057755,0.235313
10.682000,11.517566,0.258747,0.237759,-0.041619,-0.012474,-0.028575,-0.004655,-0.059027,0.237759
10.722000,11.698742,0.256553,0.240090,-0.041642,-0.012402,-0.029459,-0.004669,-0.060270,0.240090
10.762000,11.896405,0.254403,0.242301,-0.041663,-0.012363,-0.030247,-0.004682,-0.061485,0.242301
10.802000,12.111101,0.252286,0.244386,-0.041684,-0.012354,-0.030933,-0.004695,-0.062677,0.244386
10.842000,12.248965,0.250191,0.246336,-0.041705,-0.012377,-0.031509,-0.004706,-0.063851,0.246336
10.882000,12.160782,0.248104,0.248142,-0.041725,-0.012433,-0.031965,-0.004715,-0.065011,0.248142
10.922000,12.076056,0.246011,0.249793,-0.041745,-0.012521,-0.032290,-0.004723,-0.066162,0.249793
10.962000,11.994653,0.243895,0.251359,-0.041774,-0.012581,-0.031497,-0.004718,-0.067587,0.251359
11.002000,11.916442,0.241739,0.252463,-0.041840,-0.012571,-0.032895,-0.004743,-0.068388,0.252463
11.042000,11.841297,0.239608,0.253730,-0.041900,-0.012532,-0.033027,-0.004751,-0.069372,0.253730
11.082000,11.769100,0.237536,0.254946,-0.041938,-0.012599,-0.033090,-0.004756,-0.070366,0.254946
11.122000,11.699732,0.235532,0.256112,-0.041969,-0.012697,-0.033121,-0.004761,-0.071338,0.256112
11.162000,11.633085,0.233595,0.257227,-0.041997,-0.012806,-0.033134,-0.004765,-0.072279,0.257227
11.202000,11.569051,0.231723,0.258292,-0.042023,-0.012917,-0.033129,-0.004769,-0.073187,0.258292
11.242000,11.507528,0.229910,0.259306,-0.042049,-0.013030,-0.033108,-0.004772,-0.074064,0.259306
11.282000,11.448417,0.228153,0.260268,-0.042073,-0.013144,-0.033068,-0.004775,-0.074913,0.260268
11.322000,11.391625,0.226449,0.261177,-0.042097,-0.013261,-0.033008,-0.004778,-0.075734,0.261177
11.362000,11.337058,0.224791,0.262033,-0.042119,-0.013380,-0.032926,-0.004780,-0.076531,0.262033
11.402000,11.284632,0.223175,0.262835,-0.042142,-0.013502,-0.032819,-0.004782,-0.077305,0.262835
11.442000,11.234261,0.221597,0.263582,-0.042163,-0.013628,-0.032685,-0.004784,-0.078059,0.263582
11.482000,11.185865,0.220052,0.264271,-0.042184,-0.013759,-0.032521,-0.004785,-0.078794,0.264271
11.522000,11.139367,0.218535,0.264902,-0.042205,-0.013894,-0.032326,-0.004786,-0.079513,0.264902
11.562000,11.094693,0.217041,0.265554,-0.042244,-0.013943,-0.031273,-0.004779,-0.080444,0.265554
11.602000,11.051772,0.215539,0.265670,-0.042246,-0.014291,-0.031417,-0.004779,-0.081408,0.265670
11.642000,11.010533,0.214030,0.265830,-0.042267,-0.014540,-0.031060,-0.004776,-0.082344,0.265830
11.682000,10.972042,0.212467,0.265034,-0.042273,-0.015119,-0.029715,-0.004755,-0.084539,0.265034
11.722000,10.935051,0.210857,0.264567,-0.042327,-0.015416,-0.029663,-0.004757,-0.085540,0.264567
11.762000,10.898729,0.209269,0.264574,-0.042379,-0.015539,-0.028837,-0.004750,-0.086294,0.264574
11.802000,10.863592,0.207727,0.264770,-0.042419,-0.015630,-0.028037,-0.004742,-0.086875,0.264770
11.842000,10.829762,0.206242,0.265025,-0.042458,-0.015708,-0.027273,-0.004737,-0.087421,0.265025
11.882000,10.797236,0.204811,0.265239,-0.042484,-0.015847,-0.026723,-0.004734,-0.087948,0.265239
11.922000,10.765979,0.203432,0.265432,-0.042505,-0.016000,-0.026247,-0.004731,-0.088455,0.265432
11.962000,10.735946,0.202102,0.265611,-0.042524,-0.016154,-0.025802,-0.004728,-0.088945,0.265611
